Index,time,x_pos,y_pos
58,3.0381431579589844,2649.647861148097,0
59,3.090305805206299,2651.4863387791706,0
60,3.142326593399048,2653.3248164102765,0
61,3.1948041915893555,2655.198649380417,0
62,3.246861457824707,2657.0371270114906,0
63,3.2988665103912354,2658.875604642564,0
64,3.350853204727173,2660.71408227367,0
65,3.402949094772339,2662.5525599047437,0
66,3.4550840854644775,2664.3910375358178,0
67,3.5073587894439697,2666.2295151669236,0
68,3.559330940246582,2668.0679927979972,0
69,3.6113789081573486,2669.906470429071,0
70,3.6634318828582764,2671.7449480601767,0
71,3.7158405780792236,2673.6187810303168,0
72,3.767888307571411,2675.457258661391,0
73,3.8202807903289795,2677.2957362924967,0
74,3.8725810050964355,2679.1342139235703,0
75,3.924492835998535,2680.972691554644,0
76,3.976259469985962,2682.81116918575,0
77,4.028796911239624,2684.6496468168234,0
78,4.081153392791748,2686.523479786964,0
79,4.132761240005493,2688.36195741807,0
80,4.184709787368774,2690.2004350491434,0
81,4.236865282058716,2692.038912680217,0
82,4.288757562637329,2693.877390311323,0
83,4.340795516967773,2695.7158679423965,0
84,4.392808437347412,2697.55434557347,0
85,4.445266962051392,2699.392823204576,0
86,4.497651100158691,2701.23130083565,0
87,4.550659656524658,2703.1404891448565,0
88,4.603077173233032,2704.9789667759305,0
89,4.655460596084595,2706.817444407036,0
90,4.708438158035278,2708.6912773771764,0
91,4.760767698287964,2710.5651103473165,0
92,4.813520193099976,2712.4035879783905,0
93,4.8658483028411865,2714.2774209485306,0
94,4.918666362762451,2716.1512539186706,0
95,4.971076011657715,2717.9897315497765,0
96,5.023518323898315,2719.8282091808505,0
97,5.075948238372803,2721.7020421509906,0
98,5.127884149551392,2723.5405197820965,0
99,5.180339336395264,2725.37899741317,0
100,5.2327892780303955,2727.2528303833105,0
101,5.28557276725769,2729.0913080144164,0
102,5.337628126144409,2730.9651409845565,0
103,5.389921188354492,2732.80361861563,0
104,5.441978693008423,2734.642096246704,0
105,5.4945478439331055,2736.4805738778095,0
106,5.5470099449157715,2738.35440684795,0
107,5.599721431732178,2740.22823981809,0
108,5.6525654792785645,2742.066717449164,0
109,5.704607248306274,2743.940550419304,0
110,5.756216526031494,2745.7436727113436,0
111,5.80858039855957,2747.582150342417,0
112,5.859914064407349,2749.420627973523,0
113,5.912443399429321,2751.2591056045967,0
114,5.964864015579224,2753.132938574737,0
115,6.016880750656128,2754.971416205843,0
116,6.069320917129517,2756.8098938369167,0
117,6.121599197387695,2758.6837268070567,0
118,6.173780202865601,2760.5222044381308,0
119,6.22599720954895,2762.360682069236,0
120,6.277840614318848,2764.1991597003102,0
121,6.330136299133301,2766.037637331384,0
122,6.38235878944397,2767.8761149624897,0
123,6.434211730957031,2769.7145925935633,0
124,6.486186265945435,2771.553070224637,0
125,6.53879189491272,2773.4269031948093,0
126,6.591248035430908,2775.2653808258833,0
127,6.643732786178589,2777.103858456957,0
128,6.696270227432251,2778.977691427097,0
129,6.7484166622161865,2780.816169058203,0
130,6.800930976867676,2782.6900020283433,0
131,6.853456735610962,2784.528479659417,0
132,6.905848741531372,2786.402312629557,0
133,6.95841121673584,2788.240790260663,0
134,7.01111102104187,2790.1146232308033,0
135,7.063741683959961,2791.9884562009433,0
136,7.116346120834351,2793.826933832017,0
137,7.168215990066528,2795.665411463123,0
138,7.220680236816406,2797.503889094197,0
139,7.272915601730347,2799.377722064337,0
140,7.325384855270386,2801.216199695443,0
141,7.377829551696777,2803.090032665583,0
142,7.429823398590088,2804.928510296657,0
143,7.48211669921875,2806.7669879277305,0
144,7.534643173217773,2808.6054655588364,0
145,7.587106943130493,2810.4792985289764,0
146,7.639914035797119,2812.353131499117,0
147,7.692023992538452,2814.1916091301905,0
148,7.744768142700195,2816.065442100331,0
149,7.796957015991211,2817.9039197314364,0
150,7.84966516494751,2819.777752701577,0
151,7.90198826789856,2821.6162303326505,0
152,7.954153537750244,2823.4547079637564,0
153,8.006290674209595,2825.29318559483,0
154,8.058361053466797,2827.131663225904,0
155,8.110262632369995,2828.9701408570095,0
156,8.162578344345093,2830.84397382715,0
157,8.216006994247437,2832.6824514582236,0
158,8.26801061630249,2834.556284428364,0
159,8.320708990097046,2836.430117398504,0
160,8.373510360717773,2838.26859502961,0
161,8.425624370574951,2840.14242799975,0
162,8.47815489768982,2841.980905630824,0
163,8.530150890350342,2843.809535597112,0
164,8.582241773605347,2845.5545078861264,0
165,8.634607791900635,2847.144052740365,0
166,8.687912702560425,2848.4171629893012,0
167,8.73985743522644,2849.3256168420644,0
168,8.792870044708252,2849.852564967855,0
169,8.845402240753174,2850.097715506905,0
170,8.897614479064941,2850.174120289352,0
171,8.949649572372437,2850.1793905753407,0
