"3.089500000	9.495470000	-3.082162500	9.490157500	-3.082475000	0.000001054"
"3.119500000	9.486095000	-3.111225000	9.481407500	-3.110600000	0.000001054"
"3.149500000	9.476720000	-3.139662500	9.472032500	-3.139037500	0.000000900"
"3.179750000	9.466720000	-3.169975000	9.462032500	-3.169037500	0.000000900"
"3.209500000	9.456720000	-3.199350000	9.451720000	-3.199037500	0.000000870"
"3.239750000	9.448282500	-3.224975000	9.443282500	-3.224037500	0.000000928"
"3.270000000	9.437345000	-3.257475000	9.432970000	-3.254975000	0.000000928"
"3.299750000	9.428595000	-3.281225000	9.423595000	-3.281850000	0.000000867"
"3.329500000	9.418907500	-3.309975000	9.413907500	-3.310287500	0.000000628"
"3.359750000	9.408595000	-3.338725000	9.403907500	-3.338100000	0.000000628"
"3.390250000	9.398282500	-3.367162500	9.393907500	-3.367162500	0.000000628"
"3.419250000	9.387345000	-3.398725000	9.382345000	-3.397475000	0.000000645"
"3.450000000	9.378282500	-3.424662500	9.372970000	-3.423412500	0.000000751"
"3.479250000	9.367657500	-3.452475000	9.362345000	-3.452162500	0.000000751"
"3.509750000	9.357032500	-3.479975000	9.352657500	-3.479037500	0.000000419"
"3.540000000	9.346720000	-3.507787500	9.342657500	-3.507162500	0.000000394"
"3.569250000	9.336407500	-3.535600000	9.331407500	-3.534975000	0.000000394"
"3.599250000	9.325157500	-3.565600000	9.320157500	-3.564350000	0.000000463"
"3.629750000	9.314220000	-3.594350000	9.309532500	-3.594350000	0.000000353"
"3.660000000	9.304220000	-3.619662500	9.299532500	-3.620287500	0.000000353"
"3.689500000	9.293282500	-3.647162500	9.287970000	-3.647475000	0.000000405"
"3.720000000	9.282345000	-3.677162500	9.276407500	-3.676225000	0.000000291"
"3.749250000	9.271407500	-3.703412500	9.266407500	-3.702475000	0.000000561"
"3.779750000	9.260470000	-3.731225000	9.255157500	-3.730912500	0.000000561"
"3.809750000	9.249220000	-3.760600000	9.243595000	-3.759037500	0.000000369"
"3.839750000	9.237657500	-3.787787500	9.231407500	-3.786850000	0.000000369"
"3.869500000	9.226095000	-3.814350000	9.221095000	-3.814350000	0.000000201"
"3.899500000	9.214220000	-3.844662500	9.208907500	-3.843412500	0.000000162"
"3.929750000	9.203595000	-3.869975000	9.197657500	-3.869662500	0.000000172"
"3.959750000	9.192345000	-3.898100000	9.186095000	-3.898412500	-0.000000023"
"3.989500000	9.179532500	-3.925600000	9.174532500	-3.925287500	-0.000000023"
"4.019750000	9.168595000	-3.951537500	9.162970000	-3.951850000	-0.000000158"
"4.049750000	9.156095000	-3.979662500	9.150782500	-3.979662500	0.000000032"
"4.080000000	9.144532500	-4.007475000	9.139220000	-4.007787500	0.000000032"
"4.110000000	9.132032500	-4.035287500	9.126720000	-4.035287500	0.000000048"
"4.139500000	9.119845000	-4.063100000	9.114532500	-4.062162500	-0.000000020"
"4.169500000	9.107657500	-4.092162500	9.101720000	-4.090912500	-0.000000020"
"4.199750000	9.095157500	-4.118412500	9.089845000	-4.116850000	-0.000000020"
"4.229500000	9.083282500	-4.145912500	9.077970000	-4.144037500	-0.000000422"
"4.259500000	9.070782500	-4.172162500	9.065470000	-4.171850000	-0.000000548"
"4.289750000	9.056407500	-4.203725000	9.050782500	-4.203100000	-0.000000548"
"4.319750000	9.044532500	-4.228725000	9.039532500	-4.227787500	-0.000000365"
"4.349500000	9.032345000	-4.254662500	9.026720000	-4.254350000	-0.000000365"
"4.379250000	9.019532500	-4.282162500	9.013595000	-4.281225000	-0.000000385"
"4.409500000	9.007032500	-4.306850000	9.002032500	-4.307787500	-0.000000469"
"4.439500000	8.993907500	-4.337162500	8.987657500	-4.335600000	-0.000000654"
"4.470250000	8.980782500	-4.363100000	8.975157500	-4.361850000	-0.000000839"
"4.499750000	8.967970000	-4.389350000	8.962032500	-4.388725000	-0.000000874"
"4.529500000	8.954532500	-4.417162500	8.948595000	-4.417162500	-0.000001056"
"4.559500000	8.940782500	-4.443412500	8.935470000	-4.443412500	-0.000001088"
"4.589250000	8.927970000	-4.470287500	8.922345000	-4.469975000	-0.000001141"
"4.620000000	8.914532500	-4.496850000	8.909220000	-4.496537500	-0.000001179"
"4.650000000	8.901407500	-4.523412500	8.895470000	-4.523412500	-0.000001219"
"4.679750000	8.887345000	-4.549662500	8.881095000	-4.549662500	-0.000001382"
"4.709500000	8.873595000	-4.578100000	8.867032500	-4.577475000	-0.000001382"
"4.739500000	8.860157500	-4.602787500	8.853907500	-4.603412500	-0.000001419"
"4.769500000	8.846407500	-4.629662500	8.840470000	-4.629662500	-0.000001287"
"4.799500000	8.831720000	-4.656850000	8.826407500	-4.657162500	-0.000001298"
"4.829500000	8.818907500	-4.681537500	8.812345000	-4.682162500	-0.000001547"
"4.859500000	8.805157500	-4.708725000	8.798595000	-4.709662500	-0.000001547"
"4.889500000	8.790470000	-4.735912500	8.784532500	-4.735287500	-0.000001706"
"4.919750000	8.774845000	-4.765912500	8.767970000	-4.764662500	-0.000001737"
"4.949250000	8.762032500	-4.788100000	8.755782500	-4.788412500	-0.000001582"
"4.979750000	8.747032500	-4.814662500	8.741407500	-4.814350000	-0.000001720"
"5.010000000	8.732032500	-4.843100000	8.726095000	-4.842787500	-0.000001795"
"5.039750000	8.716407500	-4.871225000	8.709845000	-4.869662500	-0.000002084"
"5.069500000	8.702657500	-4.895287500	8.697345000	-4.894662500	-0.000002084"
"5.099500000	8.688595000	-4.919975000	8.682970000	-4.919350000	-0.000001966"
"5.129750000	8.673907500	-4.946225000	8.667970000	-4.945600000	-0.000001824"
"5.159500000	8.658595000	-4.973100000	8.651720000	-4.972475000	-0.000001908"
"5.189250000	8.644220000	-4.997162500	8.637970000	-4.997475000	-0.000001998"
"5.220000000	8.628907500	-5.024350000	8.623595000	-5.024037500	-0.000002035"
"5.250000000	8.613595000	-5.051225000	8.606720000	-5.050912500	-0.000001988"
"5.279500000	8.598907500	-5.075287500	8.592657500	-5.075287500	-0.000002078"
"5.309500000	8.583907500	-5.101537500	8.577345000	-5.101225000	-0.000002140"
"5.339500000	8.567970000	-5.126537500	8.562032500	-5.126850000	-0.000002315"
"5.369750000	8.552032500	-5.154975000	8.545782500	-5.154037500	-0.000002315"
"5.399750000	8.536407500	-5.179975000	8.530470000	-5.179662500	-0.000002372"
"5.429750000	8.521095000	-5.204662500	8.515470000	-5.203725000	-0.000002372"
"5.459750000	8.505782500	-5.230287500	8.500157500	-5.229662500	-0.000002311"
"5.489750000	8.489845000	-5.255287500	8.483907500	-5.254975000	-0.000002311"
"5.519500000	8.474845000	-5.280912500	8.468282500	-5.280287500	-0.000002382"
"5.549500000	8.458595000	-5.308100000	8.452032500	-5.306537500	-0.000002643"
"5.579750000	8.442970000	-5.332787500	8.436407500	-5.331850000	-0.000002643"
"5.610000000	8.425470000	-5.358412500	8.419532500	-5.358412500	-0.000002642"
"5.640000000	8.411095000	-5.382475000	8.403907500	-5.382475000	-0.000003066"
"5.669500000	8.394220000	-5.407162500	8.387970000	-5.407162500	-0.000003066"
"5.699500000	8.378907500	-5.432162500	8.372032500	-5.432787500	-0.000002971"
"5.729250000	8.362345000	-5.458100000	8.355782500	-5.457162500	-0.000002988"
"5.759750000	8.345782500	-5.483412500	8.338907500	-5.482787500	-0.000002664"
"5.789750000	8.327970000	-5.509350000	8.321095000	-5.509037500	-0.000002811"
"5.819750000	8.312345000	-5.533100000	8.305782500	-5.533100000	-0.000002848"
"5.849750000	8.296095000	-5.557787500	8.289532500	-5.558412500	-0.000002930"
"5.879250000	8.279220000	-5.583100000	8.272345000	-5.582475000	-0.000002853"
"5.909500000	8.262032500	-5.607787500	8.255782500	-5.607475000	-0.000003018"
"5.939250000	8.245157500	-5.632787500	8.239220000	-5.632475000	-0.000003018"
"5.969250000	8.228595000	-5.657475000	8.222032500	-5.657162500	-0.000003476"
"5.999500000	8.211407500	-5.681850000	8.204532500	-5.682475000	-0.000003476"
"6.029250000	8.195470000	-5.705287500	8.188282500	-5.706225000	-0.000003605"
"6.059500000	8.177657500	-5.730287500	8.171720000	-5.730600000	-0.000003037"
"6.089750000	8.160470000	-5.754662500	8.153595000	-5.754975000	-0.000003037"
"6.119250000	8.142970000	-5.779975000	8.136095000	-5.779975000	-0.000002858"
"6.149500000	8.125470000	-5.804975000	8.119220000	-5.804662500	-0.000002977"
"6.180000000	8.107345000	-5.829350000	8.099845000	-5.829662500	-0.000002880"
"6.209250000	8.089532500	-5.855912500	8.082657500	-5.854975000	-0.000002893"
