LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	r.aimaev
Date	2024/12/19
Time	09:00:44,9580636024475097657
***End_of_Header***	
	
Channels	6						
Samples	1255	1255	1255	1255	1255	1255	
Date	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	
Time	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	
***End_of_Header***							
X_Value	Time, s	X1 position, mm	Y1 position, mm	X2 position, mm	Y2 position, mm	Signal, Volt	Comment
	10,895706	10,573750	16,986250	10,577500	16,987500	6,465694E-6
	11,019707	10,653750	16,935000	10,657500	16,937500	6,664316E-6
	11,116704	10,740000	16,881250	10,743750	16,883750	7,718906E-6
	11,215709	10,846250	16,813750	10,848750	16,816250	9,166011E-6
	11,314709	10,923750	16,762500	10,927500	16,765000	5,661747E-6
	11,434711	11,007500	16,707500	11,011250	16,710000	6,763627E-6
	11,532712	11,088750	16,655000	11,091250	16,657500	5,316523E-6
	11,631714	11,187500	16,588750	11,191250	16,591250	5,534061E-6
	11,728720	11,270000	16,532500	11,273750	16,535000	8,272211E-6
	11,852720	11,352500	16,476250	11,356250	16,478750	3,510015E-6
	11,951719	11,431250	16,421250	11,433750	16,423750	1,131775E-5
	12,048722	11,570000	16,325000	11,573750	16,326250	3,041836E-6
	12,146722	11,648750	16,268750	11,651250	16,271250	4,914549E-6
	12,268724	11,730000	16,210000	11,732500	16,212500	3,855237E-6
	12,366727	11,810000	16,152500	11,812500	16,155000	4,758490E-6
	12,464731	11,905000	16,081250	11,908750	16,083750	9,766606E-6
	12,563734	11,986250	16,022500	11,990000	16,025000	2,218978E-6
	12,687731	12,066250	15,961250	12,070000	15,963750	4,493662E-6
	12,786734	12,138750	15,907500	12,142500	15,908750	1,363015E-6
	12,885736	12,238750	15,830000	12,242500	15,832500	6,361654E-6
	12,983736	12,317500	15,768750	12,320000	15,772500	2,015627E-6
	13,103740	12,390000	15,711250	12,393750	15,713750	6,867668E-6
	13,201741	12,470000	15,648750	12,473750	15,651250	1,869026E-6
	13,299744	12,567500	15,570000	12,571250	15,573750	1,708238E-6
	13,399745	12,641250	15,510000	12,645000	15,512500	8,603248E-6
	13,522746	12,715000	15,451250	12,718750	15,453750	6,640671E-6
	13,618752	12,791250	15,387500	12,793750	15,390000	4,157898E-6
	13,716748	12,887500	15,307500	12,890000	15,310000	1,864297E-6
	13,812750	12,960000	15,245000	12,963750	15,247500	4,470016E-6
	13,936753	13,036250	15,181250	13,038750	15,183750	3,112772E-6
	14,034756	13,111250	15,115000	13,115000	15,118750	5,690122E-6
	14,132758	13,202500	15,035000	13,206250	15,038750	3,117501E-6
	14,229760	13,276250	14,971250	13,280000	14,973750	3,841050E-6
	14,396760	13,348750	14,907500	13,351250	14,910000	2,223707E-6
	14,495765	13,422500	14,840000	13,425000	14,843750	4,342331E-6
	14,593764	13,515000	14,757500	13,517500	14,760000	-5,995501E-7
	14,691766	13,590000	14,688750	13,592500	14,691250	1,481242E-6
	14,815767	13,657500	14,625000	13,661250	14,627500	2,256810E-6
	14,912769	13,731250	14,556250	13,735000	14,557500	2,483806E-6
	15,011770	13,822500	14,468750	13,825000	14,472500	3,514744E-6
	15,106773	13,890000	14,403750	13,893750	14,407500	1,292079E-6
	15,229776	13,962500	14,333750	13,965000	14,337500	2,885777E-6
	15,327777	14,030000	14,268750	14,032500	14,271250	2,753285E-7
	15,423779	14,120000	14,180000	14,122500	14,182500	3,675532E-6
	15,522780	14,191250	14,107500	14,193750	14,111250	-1,436596E-6
	15,647781	14,260000	14,037500	14,263750	14,041250	1,263705E-6
	15,744787	14,326250	13,966250	14,328750	13,973750	1,996711E-6
	15,841785	14,415000	13,880000	14,417500	13,883750	-1,507532E-6
	15,940787	14,478750	13,812500	14,481250	13,815000	3,268832E-6
	16,063792	14,548750	13,738750	14,551250	13,742500	-9,967922E-7
	16,161795	14,613750	13,671250	14,616250	13,673750	-1,138664E-6
	16,260793	14,698750	13,578750	14,702500	13,581250	6,158217E-7
	16,358794	14,763750	13,508750	14,766250	13,511250	1,995850E-8
	16,480796	14,826250	13,438750	14,831250	13,441250	-3,867418E-7
	16,578801	14,895000	13,363750	14,897500	13,366250	-9,163980E-7
	16,676799	14,977500	13,271250	14,980000	13,273750	-7,887130E-7
	16,775802	15,041250	13,200000	15,043750	13,202500	-1,412951E-6
	16,898803	15,106250	13,125000	15,110000	13,127500	-2,354036E-6
	16,997805	15,168750	13,052500	15,171250	13,056250	-4,813233E-7
	17,095808	15,247500	12,961250	15,248750	12,965000	-8,218165E-7
	17,194812	15,307500	12,888750	15,310000	12,892500	-2,037188E-6
	17,317812	15,368750	12,816250	15,372500	12,820000	-2,018272E-6
	17,415812	15,430000	12,742500	15,432500	12,745000	-2,391869E-6
	17,513814	15,508750	12,646250	15,511250	12,650000	-1,928420E-6
	17,609821	15,568750	12,573750	15,571250	12,577500	-1,975710E-6
	17,733819	15,631250	12,496250	15,633750	12,498750	-1,881129E-6
	17,833819	15,691250	12,420000	15,693750	12,422500	-2,443889E-6
	17,931823	15,768750	12,322500	15,771250	12,326250	-2,467534E-6
	18,030821	15,826250	12,247500	15,828750	12,251250	-2,968816E-6
	18,151825	15,887500	12,167500	15,890000	12,171250	-2,249997E-6
	18,248827	15,947500	12,088750	15,950000	12,092500	-4,718573E-6
	18,346833	16,020000	11,992500	16,023750	11,996250	-1,006250E-6
	18,445830	16,080000	11,912500	16,081250	11,916250	-2,817485E-6
	18,566833	16,140000	11,831250	16,142500	11,835000	8,239010E-7
	18,664835	16,198750	11,751250	16,201250	11,755000	-6,184586E-6
	18,759836	16,253750	11,675000	16,256250	11,678750	-5,267145E-6
	18,858837	16,325000	11,576250	16,326250	11,578750	-1,947336E-6
	18,982839	16,381250	11,495000	16,383750	11,498750	-6,619660E-6
	19,079841	16,440000	11,412500	16,441250	11,416250	-2,108124E-6
	19,178843	16,496250	11,331250	16,497500	11,335000	-4,373350E-6
	19,274845	16,562500	11,232500	16,565000	11,236250	-6,203502E-6
	19,394847	16,616250	11,155000	16,618750	11,157500	-2,897880E-6
	19,489848	16,671250	11,070000	16,675000	11,073750	-6,175127E-6
	19,584850	16,723750	10,991250	16,726250	10,995000	-3,314038E-6
	19,680849	16,792500	10,886250	16,795000	10,890000	-7,220253E-6
	19,802853	16,847500	10,803750	16,848750	10,806250	-5,574535E-6
	19,900857	16,902500	10,713750	16,905000	10,717500	-3,947734E-6
	19,996858	16,953750	10,632500	16,956250	10,636250	-7,111484E-6
	20,093860	17,006250	10,548750	17,008750	10,552500	-6,326458E-6
	20,217860	17,082500	10,426250	17,085000	10,428750	-4,888819E-6
	20,315862	17,135000	10,338750	17,137500	10,342500	-8,383605E-6
	20,412865	17,187500	10,253750	17,188750	10,257500	-7,234440E-6
